verdict	tier	llm	originMatch	band	headword	reading	glossEn	ko_word	ko_origin	ko_definition	llm_reason	id
?	1	1	n	3	案内状	あんないじょう	letter of invitation, invitation card	안내-장(0)	案內狀	어떤 내용을 소개하여 알려 주는 서면.	일본어의 '案内状'과 한국 사전의 '안내-장'은 모두 '안내하는 문서'라는 동일한 의미와 한자 구성 (案內狀/案內状) 을 공유하며, 이는 일본어 신자체 표기와 한국어 표준 표기 간의 자형 차이일 뿐 같은 단어입니다.	1757340
?	1	1	n	3	岩壁	がんぺき	wall of rock, rock cliff, rock face	암벽(0)	巖壁	깎아지른 듯 높이 솟은 벽 모양의 바위.	암벽과 岩壁은 일본어의 신자체 표기 차이일 뿐 의미와 발음이 동일한 단어입니다.	1839140
?	1	1	n	3	岩塩	がんえん	halite, rock salt	암염(0)	巖鹽	천연으로 나는 염화 나트륨의 결정. 등축 정계에 속하며, 무색투명하거나 흰색을 띤다. 바다에서 채취한 소금보다 순도가 높다. 식염 원료나 공업 원료로 쓴다.	암염과 암염은 일본어의 신자체 (岩) 와 중국식 정자 (巖) 의 자형 차이로 같은 단어이며 뜻도 동일합니다.	1217280
?	1	2	n	3	愛欲	あいよく	passion, sexual desire, lust, attachment (esp. to one's family or a member of the opposite sex)	애욕(0)	愛慾	애정과 욕심을 아울러 이르는 말.	일본어의 '愛欲'과 한국어의 '애욕'은 모두 '사랑과 욕망'을 뜻하는 동일한 개념으로, 일본어 신자체와 한국 정자 간 부수 단순화 차이로 표기만 다를 뿐 본질은 같은 단어입니다.	1586140
?	1	1	n	3	御礼	おれい	thanks, gratitude, manners, etiquette	어례(0)		‘어려이’의 준말.	일본어 'おれい'는 한국어에서 '어례'로 표기되며, 두 단어는 같은 의미와 발음을 가진 동일한 어원을 공유한다.	1270810
?	1	1	n	3	完全雇用	かんぜんこよう	full employment	완전^고용(0)	完全雇傭	일할 능력이 있고 일하고 싶어 하는 사람이 모두 고용되어 실업자가 없는 상태의 고용. 곧 노동의 수요와 공급이 일치하는 상태의 고용을 이른다.	일본어의 '雇傭'은 현대 일본어 표기에서 부수 단순화를 거쳐 '雇用'으로 바뀌었으므로 자형 차이만 있을 뿐 같은 단어입니다.	1665280
?	1	1	n	3	外郭	がいかく	outer fence, outer enclosure, outer block, outline	외곽(1)	外郭/外廓	바깥 테두리.	일본어의 '가이카쿠'와 한국어의 '외곽'은 모두 동일한 한자 조합 (外郭/外廓) 을 공유하며 뜻과 발음 (한국식 한자음) 이 일치하므로 같은 단어입니다.	1203440
?	1	1	n	3	溶鉱炉	ようこうろ	smelting furnace, blast furnace	용광-로(0)	鎔鑛爐	높은 온도로 광석을 녹여서 쇠붙이를 뽑아내는 가마. 제련하는 금속에 따라 철 용광로, 구리 용광로, 납 용광로 따위가 있으며, 특히 철 용광로는 곧고 높기 때문에 고로(高爐)라고 한다.	일본어의 '溶'과 한국어의 '鎔'은 모두 '녹이다'라는 동일한 뜻의 한자이며, 일본 표기인 '溶'은 신자체이고 한국 표기인 '鎔'은 정자이므로 같은 단어입니다.	1546130
?	1	1	n	3	月食	げっしょく	lunar eclipse	월식(0)	月蝕/月食	달이 지구의 그림자에 가려 일부나 전부가 가려짐. 또는 그런 현상. 부분 월식과 개기 월식이 있다.	일본어의 '蝕'은 현대 일본 표기에서 '食'으로 단순화되어 사용되며, 두 표기는 같은 단어의 한자 자형 차이일 뿐 뜻이 동일합니다.	1255730
?	1	1	n	3	遊郭	ゆうかく	(licensed) red light district	유곽(0)	遊廓	많은 창녀를 두고 매음 영업을 하는 집. 또는 그런 집이 모여 있는 곳.	일본어의 신자체 표기인 '郭'과 한국의 정자 표기인 '廓'은 같은 한자이며 뜻이 동일하므로 같은 단어입니다.	1542180
?	1	1	n	3	有税	ゆうぜい	taxable	유세(1)	有稅	세금이 있음.	유세 (有稅) 는 일본어의 'ゆうぜ이'와 한국 표준국어대사전의 '유세'가 모두 '세금을 내야 한다/세금이 붙다'는 동일한 의미로 통용되는 단어이며, 한자 표기 차이만 존재한다.	1745710
?	1	1	n	3	意気消沈	いきしょうちん	low spirits, depression, dejection, discouragement	의기-소침(0)	意氣銷沈	기운이 없어지고 풀이 죽음.	두 표기 모두 '의기소침'이라는 동일한 단어이며 일본어 신자체 (沈) 와 중국어/한국어 정자 (沈) 의 자형 차이로 인한 것뿐이다.	1156460
?	1	1	n	3	人頭税	じんとうぜい	poll tax	인두-세(0)	人頭稅	납세 능력의 차이를 고려하지 아니하고 각 개인에게 일률적으로 매기는 세금. 원시적 조세 형태의 하나로 18~19세기에 없앴으나, 현재 생활필수품에 대한 소비세 따위의 간접세는 이것과 같은 방식이다.	일본어의 '人頭税'와 한국어의 '인두세'는 모두 '사람의 머리 수에 따라 걷는 세금'이라는 동일한 개념을 지칭하며, 한국 표준국어대사전에서 표기된 원어 한자 '人頭稅'는 일본어 표기와 의미상 동일하므로 같은 단어입니다.	1580720
?	1	1	n	3	引込線	ひきこみせん	(railway) siding, service line, service wire	인입-선(0)	引入線	본선에서 특정한 장소까지 따로 끌어들인 선로.	일본어의 '引込線'과 한국어의 '인입선'은 모두 철도 용어로 본선에서 분기된 선로를 의미하며, 일본어 표기에 쓰이는 '込'(こみ)와 한국어 표기에 쓰이는 '入'(입)은 현대 한자 사용 관행상 서로 다른 글자이지만 뜻이 동일하고 발음이 유사하여 같은 개념을 가리키는 단어입니다.	1601590
?	1	1	n	3	逸材	いつざい	outstanding talent, person of exceptional talent, gifted person	일재(0)	逸才	보통보다 뛰어난 재주. 또는 그런 재주를 가진 사람.	일본어의 '逸材'와 한국어 사전의 '일재 (逸才)'는 한자 표기만 다를 뿐 뜻과 발음이 동일한 단어입니다.	1167690
?	1	1	n	3	一説	いっせつ	one theory, one opinion, another theory	일설(0)	一說	어떤 하나의 주장이나 학설.	일본어의 'いっせつ'은 한자 표기 '一説'을 읽은 것이며, 한국어 사전의 '일설'도 동일한 한자 조합과 뜻 (하나의 주장) 을 공유하므로 같은 단어입니다.	1164240
?	1	1	n	3	異教徒	いきょうと	pagan, heretic, heathen	이교-도(0)	異敎徒	이교(異敎)를 받들고 믿는 사람. 또는 그런 무리.	일본어의 'ikiyōto'와 한국어의 '이교도'는 모두 '다른 종교를 믿는 사람'이라는 동일한 의미이며, 표기 차이는 일본 신자체 (敎) 와 중국 정자/한국 한자 (敎) 의 부수 단순화 차이로 인해 발생한 자형만 다른 동일 단어입니다.	1834550
?	1	1	n	3	子細	しさい	reasons, circumstances, details, particulars	자세(1)	仔細/子細	‘자세하다’의 어근.	일본어의 '子細 (しさい)'은 한국어의 '자세'와 동일한 어원을 가지며, 일본어에서 '상세한 이유나 상황'이라는 뜻으로 쓰이는 것은 한국어 '자세하다'의 명사형 또는 관용적 용법과 의미적으로 일치한다.	1594260
?	1	1	n	3	自画自賛	じがじさん	singing one's own praises, praising one's own wares	자화-자찬(0)	自畫自讚	자기가 그린 그림을 스스로 칭찬한다는 뜻으로, 자기가 한 일을 스스로 자랑함을 이르는 말.	일본어의 '自画自賛'과 한국어의 '자화자찬'은 모두 '자기 자신이 그린 그림을 스스로 칭찬한다'는 동일한 어원적 의미와 한자 구성 (自=자, 画/畫=그림, 讚/贊=칭찬) 을 공유하며, 한국 표준국어대사전에서 일본어 표기를 원어로 인정하고 있는 점에서 같은 단어의 한자 자형 차이로 보는 것이 타당하다.	1317470
?	1	1	n	3	自説	じせつ	one's personal opinion	자설(0)	自說	자기의 학설이나 주장.	일본어의 '自説'과 한국어의 '자설'은 모두 '자기의 주장이나 이론'이라는 동일한 의미와 한자 어원을 공유하며, 표기 차이는 일본 신자체와 한국 정자의 부수 단순화 차이로 인한 것뿐이다.	1318050
?	1	1	n	3	在郷軍人	ざいごうぐんじん	reservist	재향^군인(0)	在鄕軍人	현역 복무를 마치고 일반 사회로 복귀한 사람.	재향군인과 재향軍人은 일본어의 신자체 표기 (在郷) 와 한국 정자 표기 (在鄕) 의 차이일 뿐 의미와 발음은 동일하므로 같은 단어입니다.	1741240
?	1	1	n	3	畑作	はたさく	dry field farming, dry field crop	전작(1)	田作	밭에서 짓는 농사.	일본어의 '畑作'은 밭농사를 뜻하며, 한국 표준국어대사전의 '전작 (밭에서 짓는 농사)'과 의미와 한자 발음이 모두 일치하므로 같은 단어입니다.	1626340
?	1	1	n	3	全編	ぜんぺん	whole book, whole volume, whole story	전편(1)	全篇	시문이나 서적 또는 영화 따위의 한 편 전체.	일본어의 '全編'과 한국어의 '전편'은 모두 '전체적인 한 편'이라는 동일한 의미와 발음을 공유하며, 일본어 표기인 '編'과 한국 표기인 '篇'은 같은 글자 (편) 의 변형 또는 통용 표기 차이일 뿐 본질적으로 동일한 단어입니다.	1396200
?	1	1	n	3	絶叫	ぜっきょう	scream, shriek, shout, exclamation	절규(0)	絕叫	있는 힘을 다하여 절절하고 애타게 부르짖음.	일본어의 'ぜっきょう'은 한국 표준국어대사전의 '절규 (絶叫)'와 동일한 단어이며, 한자 표기 차이만 있을 뿐 뜻과 발음이 일치합니다.	1386780
?	1	1	n	3	絶壁	ぜっぺき	precipice, cliff, flat head	절벽(0)	絕壁	바위가 깎아 세운 것처럼 아주 높이 솟아 있는 험한 낭떠러지.	일본어의 'ぜっぺき'는 중국어에서 유래한 한자어인 '絶壁'을 그대로 차용한 것으로, 한국 표준국어대사전의 '절벽'과 동일한 단어이며 뜻도 일치합니다.	1386950
?	1	1	n	3	絶版	ぜっぱん	out of print	절판(0)	絕版	출판된 책이 떨어져서 없음.	절판과 절판은 일본어의 신자체 '絶版'과 한국의 정자 '絕版'이 동일한 단어에 해당하며 뜻도 완전히 일치합니다.	1386940
?	1	1	n	3	絶筆	ぜっぴつ	one's last (piece of) writing, last work, ceasing to write, giving up writing	절필(0)	絕筆	생전에 마지막으로 쓴 글이나 글씨.	일본어의 '絶筆'과 한국어의 '절필'은 모두 '마지막 글쓰기'라는 동일한 의미와 한자 구성을 공유하며, 한국 표준국어대사전에서 일본어 표기를 원어로 인용한 경우이므로 같은 단어입니다.	1721800
?	1	1	n	3	絶対多数	ぜったいたすう	absolute majority	절대-다수(0)	絕對多數	전체 가운데서 거의 대부분의 수.	일본어의 '絶対多数'와 한국어의 '절대다수'는 모두 '전체 중 압도적인 비율'이라는 동일한 의미로 사용되며, 한자 표기 차이 (正體字 vs 簡化字) 와 일본어 고유음 (ぜった이) 과 한국어 한자음 (절대) 의 불일치만 존재한다.	1721640
?	1	1	n	3	絶対温度	ぜったいおんど	absolute temperature, measure of temperature from absolute zero (-273C)	절대^온도(0)	絕對溫度	물질의 특이성에 의존하지 않고 눈금을 정의한 온도. 영하 273.15℃를 기준으로 하여, 보통의 섭씨와 같은 간격으로 눈금을 붙였다. 단위는 켈빈(K).	일본어의 신자체 표기 '絶対'와 한국의 정자 표기 '絕對'는 같은 단어의 한자 자형 차이일 뿐이며 뜻과 발음 (절대온도) 이 완전히 일치한다.	1721680
?	1	1	n	3	切断	せつだん	cutting, severance, section, amputation	절단(1)	切斷/截斷	자르거나 베어서 끊음.	일본어의 'せつだん'은 한국 표준국어대사전의 '절단 (切斷)'과 동일한 어원이며, 일본어 표기인 '切断'은 중국식 한자표기이고 한국어 표제어는 신자체 기준의 '截斷'을 반영한 것으로 같은 단어입니다.	1385120
?	1	1	n	3	絶賛	ぜっさん	high praise, great admiration, acclaim, with critical acclaim	절찬(0)	絕讚	지극히 칭찬함. 또는 그런 칭찬.	일본어의 신자체 '絶賛'과 한국의 정자 '絕讚'은 같은 단어의 한자 표기 차이일 뿐이며 뜻도 동일합니다.	1721830
?	1	1	n	3	精神安定剤	せいしんあんていざい	tranquilizer, tranquiliser	정신^안정제(0)	精神安靜劑	피질하 영역에 작용하여 정신적 흥분을 가라앉히는 약. 수면, 진통, 해열, 마취 따위의 작용이 없이 병적인 이상 흥분만을 진정시킨다.	두 표기 모두 '정신 안정제'라는 동일한 의약품을 지칭하며, 일본어의 '安 (안)'과 한국어 사전의 '靜 (정)'은 의미와 발음이 거의 일치하는 단순화된 한자 차이일 뿐이다.	1751170
?	1	1	n	3	調理師	ちょうりし	licensed chef, qualified cook	조리-사(0)	調理士	식품 위생법의 규정에 의한 소정의 면허를 가지고 음식점이나 집단 급식소 따위에서 음식을 만드는 일을 직업으로 하는 사람.	일본어의 '調理師'와 한국 사전의 '調理士'는 일본 신자체 표기 차이로 인해 한자 자형만 다르며 뜻과 발음은 동일한 단어입니다.	1717060
?	1	1	n	3	早春	そうしゅん	early spring	조춘(0)	早春/肇春	이른 봄. 주로 음력 정월을 이른다.	일본어의 '早春'과 한국 사전의 '조춘'은 모두 '이른 봄'이라는 동일한 의미와 한자 어원을 공유하며, 한국에서는 부수 단순화 등으로 표기 차이가 있을 뿐 본질적으로 같은 단어입니다.	1610090
?	1	1	n	3	宗教家	しゅうきょうか	religious leader, person of religion, religious figure, religionist	종교-가(0)	宗敎家	어떤 종교에 통달한 사람.	일본어의 신자체 표기 '敎'와 한국 표준국어대사전의 정자 표기 '敎'는 같은 한자이며 뜻도 동일하므로 자형 차이만 있는 동일한 단어입니다.	1708070
?	1	1	n	3	座礁	ざしょう	running aground, being stranded, grounding, beaching	좌초(0)	坐礁	배가 암초에 얹힘.	일본어의 '座礁'과 한국어의 '좌초'는 모두 배가 암초에 얹히는 동일한 의미를 가지며, 일본어 표기인 '座'와 한국 표준국어대사전 표제어 한자 '坐'는 같은 글자의 신자체와 정자 차이로 실제 의미는 동일하다.	1614950
?	1	1	n	3	主教	しゅきょう	bishop (Orthodox, Anglican, etc.)	주교(1)	主敎	주장으로 삼는 종교.	일본어의 '主教'와 한국 사전의 '主敎'는 모두 기독교 성직자 '주교'를 뜻하는 동일한 단어이며, 한국에서는 '敎'자를 표준으로 쓰지만 일본은 신자체로 '教'를 사용했을 뿐 의미와 어원은 같습니다.	1325280
?	1	1	n	3	蒸発	じょうはつ	evaporation, disappearance (of a person), vanishing without a trace	증발(1)	蒸發/烝發	어떤 물질이 액체 상태에서 기체 상태로 변함. 또는 그런 현상.	일본어의 '蒸発'과 한국 표준국어대사전의 '증발'은 모두 액체가 기체로 변하는 물리적 현상을 뜻하며, 한자 표기 차이 (新字体 vs 正字體) 에 불과하므로 같은 단어입니다.	1356960
?	1	1	n	3	嫉妬	しっと	jealousy, envy	질투(0)	嫉妬/嫉妒	부부 사이나 사랑하는 이성(異性) 사이에서 상대되는 이성이 다른 이성을 좋아할 경우에 지나치게 시기함.	일본어의 '嫉妬'와 한국 사전의 '질투'는 모두 부러움과 시기심을 뜻하는 동일한 어휘이며, 한자 표기 차이 (신자체 vs 정자) 에 불과합니다.	1320280
?	1	1	n	3	天動説	てんどうせつ	Ptolemaic theory, geocentric model, geocentrism	천동-설(0)	天動說	우주의 중심은 지구이고, 모든 천체는 지구의 둘레를 돈다는 학설. 근대 천문학이 발달하지 않은 16세기까지 세계적으로 널리 받아들여졌으나, 오늘날에는 비과학적인 학설임이 입증되었다.	일본어의 '天動説'과 한국 표준국어대사전의 '천동설'은 모두 지중심설을 의미하는 동일한 개념으로, 한자 표기 차이 (說 vs 說) 만 존재할 뿐 뜻과 발음은 일치합니다.	1440040
?	1	1	n	3	天理教	てんりきょう	Tenrikyo (Shinto sect)	천리-교(0)	天理敎	중국 청나라 건륭(乾隆) 연간(1736~1795)에 일어난 신흥 종교의 하나. 백련교의 한 분파로, 호생문(皓生文)을 교조로 하며 천문(天文)을 보고 인간사를 예언하였는데, 1813년에 이문성(李文成)·임청(林淸) 등이 난리를 일으킨 일을 계기로 탄압을 받아 쇠퇴하고 말았다.	일본어의 신자체 '敎'와 한국의 정자 '敎'는 같은 글자이며 뜻도 동일하므로 자형 차이만 있는 동일한 단어입니다.	1833720
?	1	2	n	3	添付	てんぷ	attaching (documents, etc.), appending, affixing	첨부(1)	添附	안건이나 문서 따위를 덧붙임.	일본어의 'てんぷ'는 한국 표준국어대사전의 '첨부'와 동일한 단어이며, 일본어 표기인 '添付'와 사전 표제어인 '添附'는 부수 단순화 등 한자 자형 차이로 인한 표기상의 차이일 뿐 의미는 동일합니다.	1440880
?	1	1	n	3	初等教育	しょとうきょういく	elementary education, primary education	초등^교육(0)	初等敎育	가장 초보적이며 기본적인 교육. 초등학교 교육 따위이다.	일본어의 신자체 '敎'와 한국의 정자 '敎'는 같은 글자이며 뜻과 발음도 동일하므로 한자 표기 차이일 뿐 같은 단어입니다.	1798950
?	1	1	n	3	侵食	しんしょく	encroachment, invasion, erosion (e.g. of market share, rights), erosion	침식(1)	侵蝕	외부의 영향으로 세력이나 범위 따위가 점점 줄어듦.	일본어의 '蝕'은 현대 일본어 표기에서 부수 단순화 (新字体) 로 '食'으로 쓰이지만, 이는 한국 표준국어대사전의 '침식'과 동일한 단어이며 뜻도 일치합니다.	1359840
?	1	1	n	3	浸食	しんしょく	erosion, corrosion	침식(1)	侵蝕	외부의 영향으로 세력이나 범위 따위가 점점 줄어듦.	일본어의 'しんしょく'은 중국어에서 유래한 한자어로서, 한국 표준국어대사전의 표제어인 '침식 (侵蝕)'과 동일한 어원 및 의미를 가지며 일본에서는 신자체로 쓰이는 '浸食'이 정자로 쓰일 때 '侵蝕'과 일치합니다.	1595160
?	1	1	n	3	嘆願	たんがん	entreaty, appeal, petition	탄원(0)	歎願/嘆願	사정을 하소연하여 도와주기를 간절히 바람.	일본어의 'たんがん'은 한국 표준국어대사전의 '탄원'과 동일한 단어이며, 표기 차이는 일본 신자체와 중국 정자 (또는 간체/정체 혼용) 의 차이로 인한 자형만 다른 경우입니다.	1418100
?	1	1	n	3	太平	たいへい	peace, tranquility, tranquillity, happy-go-lucky	태평(0)	太平/泰平	나라가 안정되어 아무 걱정 없고 평안함.	일본어의 '太平'과 한국어의 '태평'은 모두 '안정되고 평온하다'는 동일한 의미와 한자 어원을 공유하며, 한국 표준국어대사전에서 표기된 원어 한자 '泰平'은 일본어 정자체 '太平'에 대응하는 중국 고전 한자 표현으로, 현대 일본어에서는 '太平'이 통용되지만 한국어 사전에는 역사적/문헌적 근거로 '泰平'을 병기하거나 표제어로 사용하는 경우가 있어 본질적으로 같은 단어의 변형 관계입니다.	1596790
?	1	1	n	3	胎内	たいない	interior of the womb (of a pregnant woman), interior of the uterus, interior of a Buddhistic statue	태내(0)	胎內	어머니의 뱃속.	일본어의 '胎内'와 한국 표준국어대사전의 '태내'는 모두 '임신 중 어머니의 뱃속'이라는 동일한 의미와 원어 한자 (胎內) 를 공유하므로 같은 단어입니다.	1411010
?	1	1	n	3	通信教育	つうしんきょういく	correspondence education, correspondence course, distance education	통신^교육(0)	通信敎育	통신 수단을 이용하여 실시하는 교육 활동. 우편이나 라디오, 텔레비전 따위를 이용하여 일정한 과정을 이수하게 한다. 19세기 중엽 산업화와 도시화로 교육을 받은 노동자가 필요하게 되고 인쇄술과 우편 제도가 개선되면서 발전하였다.	일본어의 신자체 '敎'와 한국의 정자 '教'는 같은 글자이며 뜻과 발음도 동일하므로 표기 차이일 뿐 같은 단어입니다.	1687230
?	1	1	n	3	特恵関税	とっけいかんぜい	preferential tariff, preferential duty	특혜^관세(0)	特惠關稅	특정한 나라의 생산물이나 선박에 대하여 비교적 낮은 세율로 부과하는 관세.	두 표기 모두 '특정 대상에 대해 낮은 세율을 부과하는 관세'라는 동일한 의미의 일본어 숙어 '特恵関税'를 나타내며, 한국 표준국어대사전에서 원어 한자를 현대 정자 (特惠關稅) 로 표기한 것뿐이다.	1454860
?	1	1	n	3	版本	はんぽん	woodblock-printed book, book printed from woodblocks	판본(0)	版本/板本	목판으로 인쇄한 책.	일본어의 '版本'과 한국어의 '판본'은 모두 목판 인쇄된 책이라는 동일한 뜻이며, 일본어 표기인 '版'과 한국 표제어에 포함된 '板'은 같은 의미의 한자 (부수 단순화 차이) 이므로 사실상 같은 단어입니다.	1680600
?	1	1	n	3	貝塚	かいづか	shell heap, shell mound, kitchen midden	패총(0)	貝冢	원시인이 먹고 버린 조개껍데기가 쌓여 이루어진 무더기. 주로 석기 시대의 것으로 바닷가나 호반 근처에 널리 분포하며, 그 속에 토기나 석기·뼈 따위의 유물이 있어 고고학상의 귀중한 연구 자료가 된다.	일본어의 '貝塚'와 한국어의 '패총'은 모두 조개껍데기가 쌓인 고고학적 유적지를 지칭하는 동일한 개념이며, 일본어 표기에서 쓰이는 '塚'과 한국 표준국어대사전 표제어에 쓰이는 '冢'은 같은 한자 (정자/신자체 차이) 이므로 뜻이 같습니다.	1628020
?	1	1	n	3	片親	かたおや	one parent, single parent	편친(0)	偏親	아버지나 어머니 중 어느 한쪽이 없는 어버이. 홀아버지나 홀어머니를 이른다.	편친은 일본어의 片親과 동일한 의미의 단어이며, 한국에서는 '편'자를 사용하여 표기하는 한자표기 차이일 뿐이다.	1681290
?	1	1	n	3	偏狭	へんきょう	narrow-mindedness, intolerance, illiberality, narrowness	편협(0)	偏狹/褊狹	한쪽으로 치우쳐 도량이 좁고 너그럽지 못함.	일본어의 'へんきょう'은 한국 표준국어대사전의 '편협'과 동일한 의미와 한자 (偏狹/褊狹) 를 공유하며, 일본어 표기에서 '狹'가 '狭'로 단순화된 신자체 차이일 뿐이다.	1510370
?	1	2	n	3	下克上	げこくじょう	juniors dominating seniors, inferiors overthrowing their superiors, retainer supplanting his lord	하극상(0)	下剋上	계급이나 신분이 낮은 사람이 예의나 규율을 무시하고 윗사람을 꺾고 오름.	일본어의 '剋'은 한국 표준국어대사전에서 통용되는 '克'의 신자체 형태이며, 두 표기는 같은 단어의 한자 자형 차이일 뿐 뜻은 동일합니다.	1592790
?	1	1	n	3	解脱	げだつ	liberation from earthly desires and the woes of man, deliverance of one's soul, moksha, mukti	해탈(0)	解脫	번뇌의 얽매임에서 풀리고 미혹의 괴로움에서 벗어남. 본디 열반과 같이 불교의 궁극적인 실천 목적이다. 유위(有爲) 해탈, 무위(無爲) 해탈, 성정(性淨) 해탈, 장진(障盡) 해탈 따위로 나누어진다.	일본어의 'げだつ'은 한국 표준국어대사전의 '해탈'과 동일한 불교 용어로, 일본에서는 신자체 표기인 '解脱'를 사용하지만 의미와 발음 (가타카나 읽기) 은 완전히 일치한다.	1199140
?	1	1	n	3	弦楽器	げんがっき	string instrument, stringed instrument	현-악기(0)	絃樂器	현을 켜거나 타서 소리를 내는 악기. 가야금, 거문고, 바이올린, 첼로, 비올라 따위이다.	일본어의 'げん가っき'는 한국 표준국어대사전의 '현악기'와 동일한 의미로, 일본에서 쓰이는 한자 표기인 '弦'과 한국 사전 표제어에 쓰이는 '絃'은 같은 글자의 신자체와 정자 차이일 뿐이다.	1263060
?	1	1	n	3	血清	けっせい	serum, blood serum	혈청(0)	血淸	피가 엉기어 굳을 때에, 혈병(血餠)에서 분리되는 황색의 투명한 액체. 면역 항체나 각종 영양소, 노폐물을 함유한다.	일본어의 'けっせい'와 한국어의 '혈청'은 모두 혈액에서 분리된 투명한 액체를 의미하는 동일한 개념으로, 일본어 신자체 (淸) 와 한국 정자 (淸/清) 의 자형 차이뿐이며 뜻과 발음 (한자음) 이 일치한다.	1255300
?	1	1	n	3	火炎	かえん	flame, blaze	화-염(1)		→ 화렴.	화렴은 일본어의 'かえん'에 대응하는 표준 한자 표기이며, 한국 사전에서 원어 한자를 명시하지 않은 것은 표기 차이로 인한 동일 단어임을 의미한다.	1589790
?	1	1	n	3	回付	かいふ	transmitting, referring to, passing on	회부(1)	回附	물건이나 사건 따위를 어떤 대상이나 과정으로 돌려보내거나 넘김.	일본어의 '回付'와 한국어의 '회부'는 모두 '돌려보내다/넘기다'라는 동일한 의미로 쓰이며, 일본어 표기에만 부수 (付 vs 附) 의 차이만 있어 같은 단어입니다.	1199710
?	1	1	n	3	回向	えこう	memorial service, prayers for the repose of the soul, transfer of merit	회향(1)	回向/廻向	얼굴이나 몸을 돌려 다른 쪽으로 향함.	일본어의 '回向'은 한국 한자음 '회향'과 동일한 단어이며, 뜻의 차이 (일본어: 공덕 이양/추도 vs 한국어: 방향 전환) 는 일본어에서 고유한 확장된 의미로 볼 수 있어 본질적으로 같은 단어로 간주된다.	1613850
?	1	1	n	3	後書	あとがき	afterword, postscript	후서(0)	後序	책의 본문 뒤에 적는 서문.	일본어의 'あとがき'는 중국어에서 책의 뒤에 붙는 글이라는 뜻으로 쓰이는 '後序 (후서)'를 일본식으로 읽은 것이며, 한국 표준국어대사전의 '후서'와 동일한 단어입니다.	1269770
?	1	1	n	3	凶弾	きょうだん	assassin's bullet	흉탄(0)	凶彈/兇彈	흉한(兇漢)이 쏜 탄알.	일본어의 '凶弾'과 한국 사전의 '흉탄'은 모두 '흉한 탄알'이라는 동일한 의미와 한자 구성을 가지며, 표기 차이는 일본 신자체와 중국 정자 (또는 부수 단순화) 의 차이로 인한 것뿐이다.	1591640
?	1	1	n	3	吸水性	きゅうすいせい	water absorbency	흡수-성(0)	吸收性	빨아서 거두어들이는 성질.	일본어의 '흡수성'과 한국어의 '흡수성'은 모두 물이나 액체를 빨아들이는 성질을 뜻하는 동일한 개념으로, 일본어 신자체와 한국 정자 간의 자형 차이 (吸 vs 吸) 에 불과합니다.	1683320
?	1	1	n	3	併存	へいぞん	coexistence	병존(0)	竝存	두 가지 이상이 함께 존재함.	병존과 병존은 일본어의 신자체 '併'과 중국식 정자/일본 고전 한자 '竝'가 동일한 음의 동음이의 관계로, 현대 한국어 표기에서는 모두 '병존'으로 통일되어 같은 의미를 가집니다.	1663430
?	1	1	n	3	併発	へいはつ	concurrence, coincidence, complication (in illness)	병발(0)	竝發/倂發	두 가지 이상의 일이 한꺼번에 일어남. 또는 그 일.	일본어의 'へいはつ'은 한국 표준국어대사전의 '병발'과 동일한 의미로, 일본에서 쓰이는 한자 표기인 '竝發/倂發'는 한국 정자 '併發'와 부수 단순화 차이일 뿐 본질적으로 같은 단어입니다.	1506170
?	1	1	n	3	内科医	ないかい	physician, internist	내과-의(0)	內科醫	내과 질환의 진단이나 치료를 전문으로 하는 의사.	일본어의 '内科医'과 한국 사전의 '내과-의'는 모두 내과 전문의라는 동일한 개념을 지칭하며, 한자 표기 차이 (正體字 vs 新體字) 에 불과하므로 같은 단어입니다.	1457840
?	1	1	n	3	内科学	ないかがく	internal medicine	내과-학(0)	內科學	내장의 기관에 생긴 병을 외과적 수술에 의하지 않고, 물리 요법이나 약으로 치료하는 학문.	일본어의 '내과'와 한국 표준국어대사전의 '내과'는 모두 동일한 의학 분야를 지칭하는 단어이며, 표기 차이는 일본 신자체 (内) 와 중국 정자/한국 한자 (內) 의 자형 차이로 인한 것뿐이다.	1999360
?	1	1	n	3	内局	ないきょく	bureau in a ministry	내국(1)	內局	장관이나 차관의 감독을 직접 받는 중앙 관청의 국(局).	일본어의 '내국'과 한국 사전의 '내국 (內局)'은 모두 '관청'을 뜻하는 동일한 단어이며, 일본어 표기인 'ないきょく'에서 '국'이 'kyoku'로 읽히는 것은 일본식 한자음 (오나즈카) 의 특성일 뿐 본질적인 단어는 동일합니다.	1458060
?	1	1	n	3	内諾	ないだく	informal consent, private consent	내낙(0)	內諾	‘내락’의 원말.	일본어의 'ないだく'은 중국 고어에서 유래한 '내락 (內諾)'을 일본식 표기 (新字体) 로 쓴 것이며, 한국 표준국어대사전의 '내낙'은 이를 원말 (원어) 으로 기록한 동일한 단어입니다.	1458800
?	1	1	n	3	内大臣	ないだいじん	Lord Keeper of the Privy Seal (1885-1945), Minister of the Interior (669-1868)	내-대신(0)	內大臣	궁내부의 첫째 벼슬. 궁내의 각 사(司)를 통솔하였다.	일본어의 '내대신'과 한국 사전의 '내대신'은 모두 궁중 내무 최고 관직을 지칭하는 동일한 개념으로, 한자 표기 차이 (정자/신자체) 에 의한 것뿐이다.	1458790
